x exact r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30 r31 r32 r33 r34 r35 r36 r37 r38 r39 r40 r41 r42 r43 r44 r45 r46 r47 r48 r49 r50 r51 r52 r53 r54 r55 r56 r57 r58 r59 r60
-16.2 -3.961746879620042e-25 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -5.756256428593685e-18 9.540031031093582e-18 -2.380357895720245e-19 -8.65907398712568e-18 6.619079350862018e-19 1.060369860422993e-17 -2.161687304076719e-18 -6.598944532974084e-18 1.945375512230285e-18 5.01197789862357e-19 5.94834052163068e-20 -1.632279264584945e-18 -4.974702822843855e-19 -9.401723828017714e-19 -2.510318219738279e-19 -6.324981700457378e-19 9.2208227801939e-19 2.36212480747074e-18 3.384421529546986e-19 -1.019503778556256e-18 2.592764025169433e-19 -1.547565915830273e-19 -2.550964202957996e-19 -5.145113563589816e-20 -1.800325566047599e-20 3.100566109118724e-20 3.972503903829114e-21 6.633413313043459e-21 7.7342711204191e-21 3.310977506200275e-21 6.816626423060029e-22 5.39370018908572e-24 -3.652666950520486e-23 -1.734619573149016e-23 -6.527564315768786e-24 5.154588923063768e-24 4.838008624259546e-24 2.046224428664743e-24 1.084998617791996e-24 2.517559627147722e-25 3.591845204642072e-25 6.892122504964324e-26 -1.840590653711596e-26 2.125268393937345e-26 1.016630082922058e-26 8.958112906797763e-27 4.841525947384655e-27 2.16820315330939e-27 -2.924805729764127e-28 -4.968067520704048e-29
-16.05 2.906625660944816e-25 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -2.379468479442739e-18 -4.058692742642347e-18 4.920492013398804e-18 3.098694591827325e-18 -8.535011878092485e-18 2.360140536340024e-18 5.042274158001561e-18 -3.449763901802516e-18 -3.167695276036018e-18 3.040741957601512e-18 -1.793777062430971e-19 -5.491490719333044e-19 1.796169438004997e-18 1.981030689131594e-19 -1.489558620523132e-18 -8.871303288222146e-20 -4.088432120910581e-19 -2.488320372730002e-19 -2.954395462673889e-19 -4.823693802662516e-19 -6.287680913906243e-19 -2.442517976166844e-19 7.558363838179746e-20 -2.999691377934502e-20 -4.075920735755722e-20 -1.857660525522916e-20 4.104156132407848e-22 -1.373918150568792e-21 -4.351357812143574e-22 -9.259575769833694e-23 -3.51185517970808e-23 3.812195880368612e-24 7.6415774993305e-24 1.362451102000724e-23 2.160567339514276e-23 1.374406266748013e-23 6.580826974581129e-24 1.945900572217469e-24 3.402350194661841e-25 3.727382192825328e-25 -2.049115394635178e-26 -2.789837029875904e-26 -6.789942471186316e-26 -3.118352680958267e-26 -1.377224559992172e-26 -4.20866476975482e-27 -1.279595487939888e-27 -8.949136091164106e-28 -2.65002184381874e-28
-15.9 1.83549078461195e-25 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -4.165320079011126e-36 -3.226438092919531e-18 1.540461543442417e-18 9.807620552645076e-18 2.310313828931206e-18 -5.434346072521801e-18 1.632369503345463e-18 -4.399929667381455e-19 -8.997892040902413e-19 7.223684760078056e-19 3.439922724275575e-19 1.659080569931053e-19 3.011827814714998e-18 6.837084567018471e-19 -4.369301897798221e-19 7.518812525610319e-20 -4.843759351283105e-19 2.622447137671007e-19 4.13597298216318e-19 9.838100626491039e-19 -9.762614288315962e-19 -8.427156367527714e-19 -3.044200882572362e-19 -5.960362181477575e-20 2.916264268143983e-20 2.956414812487392e-20 3.497336734807854e-23 -6.901303186085849e-21 -3.223926679919717e-21 -7.551285269201452e-22 -8.825908772996267e-23 1.50338325760701e-23 3.79718219380719e-23 2.514672971086206e-23 2.207356220920673e-23 1.18445140778686e-23 4.646316032302557e-24 3.851926195191481e-25 -2.833094450953126e-26 -2.316916710721888e-25 1.153702276022789e-26 2.082681815271854e-27 2.368619637634183e-26 2.854427204365006e-26 9.061498098096968e-27 1.923265512842915e-27 -1.707694754129845e-28 -1.415794641708545e-27 -4.341047410413877e-28
-15.75 -3.892097109615176e-25 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 -7.391018150547271e-18 7.498130740702521e-18 1.473454313925117e-17 2.484288581930453e-18 -1.459148364897111e-17 -9.23655573069744e-18 5.808476115564814e-18 3.756532642091495e-18 -1.437478292614068e-18 -1.44382322013251e-18 1.59449790778322e-18 -3.052753492805641e-18 -2.190994142891889e-18 2.810610748817774e-18 6.668432575321999e-19 -3.758086402350091e-18 -2.765987957473562e-18 2.047071239756698e-20 1.161438169469549e-19 -3.322329006740748e-19 -1.200589076771495e-19 2.658636041020197e-19 9.797135621874223e-20 -1.883933916386631e-20 -2.12159672533412e-20 -8.275364067962495e-21 -3.624846746100055e-22 6.317846061877485e-22 6.126370378879807e-23 -6.713184689297321e-23 -3.627266271520371e-23 -9.740599323693225e-24 5.771135419149142e-25 -2.984835363338656e-24 -2.081101364842181e-24 -6.82088002410471e-26 1.570259179051503e-25 1.934037529275565e-25 -3.444431135375867e-25 -2.86533259461621e-27 5.124980337711809e-26 4.103034548669213e-26 -4.556893882013767e-27 -2.767982577839123e-28 -3.552209105031798e-27 -1.569555355436381e-27 -4.957208394262713e-28 -1.794422375420433e-28
-15.6 9.231872274567418e-25 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 -1.361148994176361e-17 -2.644666821907975e-18 1.245236456155017e-17 3.553690957080429e-18 -1.393903788131816e-17 -1.067306435240375e-17 3.228840101361694e-18 7.225506999558677e-18 -3.079434738206595e-18 -4.738485024520547e-18 1.32892521281528e-18 1.179833648919215e-18 -1.988666894966885e-18 6.585012201302022e-21 1.089347420926456e-18 -6.671723036233414e-20 -7.833830342294578e-19 -7.367965335764972e-19 -1.247066848418737e-18 -4.634605840304685e-19 1.26202147117383e-19 2.654330459382799e-19 1.073210875985354e-19 1.253684988139198e-20 -1.776729027116737e-20 -8.391774803919157e-21 -4.62127694372047e-21 -1.679008060701335e-21 -3.905175340577472e-22 -9.177935198754961e-23 -1.543837042923229e-23 -6.531087953694667e-24 -1.850670120330696e-24 9.216355933885977e-24 9.793100506077986e-24 3.016266151828265e-24 6.771050060894608e-25 1.285193114578131e-25 -1.766574526897061e-25 2.045877055856256e-27 -1.48027389894004e-26 -1.428661923747202e-27 -7.10008825068961e-27 -6.972541538972136e-27 -2.978583076990946e-27 -1.225202114203861e-27 -7.389751861031861e-29 -5.305705907731622e-29
-15.45 6.777618931707766e-24 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 3.009505977492657e-18 1.466336940958213e-18 -4.666290398058364e-18 -9.125434791708388e-19 3.649939332995805e-18 1.724642259214985e-18 -7.354867088197986e-19 -1.891728402813934e-18 -1.107148721831179e-19 4.232823476953011e-19 3.132972475747426e-18 1.48196453021959e-18 -1.88732792987259e-18 -1.61079268411526e-18 1.495246180323698e-18 1.750693949479517e-18 3.207673698557408e-19 3.078547113089886e-19 -1.409759043051285e-19 -4.522673322737878e-19 2.607694617881156e-19 8.643719838907061e-20 -1.94866211301329e-20 -1.919226180691717e-20 -3.575722150703089e-21 -2.501058539655159e-21 -8.364131139417241e-22 -5.459418088903948e-22 -3.173284435479534e-22 -1.291583581454902e-22 -6.141312317866516e-23 -2.474037881186646e-23 5.941589886046362e-25 5.063292534740831e-24 3.752969681538701e-24 1.17595173768941e-24 4.776991117674061e-25 -2.609344941489414e-27 1.025466440663354e-26 6.160383228884045e-26 2.939061480671493e-26 -1.008413206891174e-27 6.41491062576678e-27 3.29914584072757e-27 4.255948528006841e-28 -6.821877593942619e-28 -3.615602493528052e-28
-15.3 2.365331159353974e-23 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 1.152626583748538e-17 1.090944731870735e-18 -4.610469377960212e-18 6.627273613796084e-18 4.664217673210121e-18 8.62252832238764e-19 6.64260081304926e-19 -9.755190591796403e-19 -2.31132138141169e-18 1.084882659076168e-18 1.863735568969929e-18 -1.697388173557446e-18 -2.131480661865341e-18 9.106542043582497e-19 1.979969743472276e-18 8.211111533336135e-19 -4.268693330288532e-19 4.301026480080364e-19 7.218837360173016e-20 -2.370040441488778e-19 -1.357580498321907e-19 -3.070020224881852e-20 2.97898068055535e-20 1.38023275166595e-20 3.830570338518344e-21 -1.408902131214349e-21 -1.06886514020024e-21 -4.100840378899119e-22 -1.12111447792852e-22 -3.684511024483794e-23 -7.819844663657781e-24 -2.627467380946276e-24 7.20813001735728e-24 2.430578078253071e-24 1.266416515379811e-25 5.602026669922351e-26 1.863755355856896e-25 -5.583403468114678e-26 9.157253849671757e-26 9.194127400958637e-27 1.528420943598879e-26 6.491905547575401e-27 8.654688480812967e-27 7.078778607148375e-27 2.550007406122612e-27 6.577878627134194e-28 1.763161552812204e-28
-15.15 -7.403861069977716e-23 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 4.262940305466563e-18 3.597681985395829e-18 -3.821538418629497e-18 -3.685805041831417e-18 5.24358409567551e-18 1.231179806840978e-18 -3.646823237791087e-18 8.209280908977386e-19 1.276489574670873e-18 -6.027143372924932e-18 -9.333150619649708e-19 2.927467702780774e-18 1.503936501118312e-18 -1.937933851280573e-18 -9.472048379703847e-19 6.279363669703725e-19 8.817934541542622e-19 -1.126019261608987e-18 -9.118133351121222e-19 -6.592356479853251e-20 -2.626165584583341e-20 2.744541280251671e-20 9.818377152342597e-22 2.970325324150832e-21 5.181846948106198e-21 2.281929101919543e-21 4.928441903660277e-22 1.157122007579946e-22 1.053685990829091e-24 1.407035834036509e-23 5.525009918679634e-24 3.57623689970644e-24 1.791956181147031e-24 -4.556299743550743e-25 4.914707714287174e-25 4.915362975602713e-25 2.065542629252907e-25 -1.643357516621418e-26 -7.748035624203295e-26 -3.944554566063038e-26 -2.096138104072569e-26 4.223419385991378e-27 5.134467319665235e-27 3.283347706168353e-27 4.414043272012304e-29 1.33183082670697e-28
-15 -2.150100111083179e-22 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 3.427164954277253e-35 -1.503687753900384e-21 -1.319999585326579e-18 -3.905253385676952e-18 2.326152098257532e-18 -9.344117466335683e-19 7.374456315366806e-19 8.686503163297311e-19 -2.140158435250715e-19 -2.093452399354252e-18 -3.987340279876306e-19 5.617857208622058e-19 -2.638741499453277e-19 3.309593055348363e-19 3.276498566859842e-19 4.574712088522006e-19 -2.350449087916964e-19 -1.090775129219418e-18 -5.609770254935284e-19 1.347361573234942e-19 5.541850681551497e-20 2.528381208398458e-20 -1.075569687586695e-20 -3.823988208771858e-21 -9.317099634654641e-22 -8.032689751899916e-22 -9.514077552992711e-23 5.525249352231121e-23 1.407051007481777e-23 2.373312901012473e-23 7.200739671075647e-24 1.078281440313238e-23 1.485064896090277e-24 -1.992633676713863e-25 2.32574707853835e-26 -7.18325515264762e-26 -6.013900639853905e-26 -4.969956877698858e-26 -7.441705472392238e-26 -3.762137789847134e-26 -1.044597212252376e-26 -6.964769284890109e-27 -9.612363153792268e-28 6.001188707669706e-29 7.00550846653394e-28 2.670934607104786e-28
-14.85 -1.324041005958289e-22 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -3.005172544725268e-18 4.886560649283256e-19 -1.22882203648823e-18 -9.215007167119785e-19 -1.549251545750045e-18 -2.390228897242987e-20 3.566956120041807e-19 -5.854516877918709e-19 3.043469281636935e-18 4.258183188256166e-19 -9.715646340170571e-19 -1.22358774492279e-19 1.304781542654126e-19 1.438353996995466e-19 -1.275948374459094e-19 7.981903597100878e-19 -4.015950446627766e-19 -6.182837514918527e-19 6.530508054628925e-20 4.312480787411279e-20 1.956521977028006e-20 -1.929280587567712e-21 -2.723230915120793e-21 1.538932740305134e-21 1.125919570750119e-21 2.068758327222685e-22 4.259067642841844e-23 -1.650367858445437e-23 -3.289384570410194e-23 -2.02731923149751e-23 -9.540020586116581e-24 -4.219327805800966e-24 -3.115664506207655e-24 -5.468912443158161e-26 6.985195356425614e-26 2.494219711176808e-25 -1.288045974515473e-26 -7.434135945943839e-26 -1.103242408481094e-26 5.328826524463134e-27 1.445848474892467e-26 9.881359783299267e-27 3.254736214084845e-27 7.430424840369394e-28 1.252508514804063e-28
-14.7 1.716942499198528e-21 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 2.329750648008892e-17 -1.2972061593236e-17 -2.638526709710051e-17 2.86939482776646e-18 9.409370791033053e-18 -2.349278968656485e-18 -3.230865673567465e-18 -4.253731935564168e-19 -2.277550288485821e-18 8.795655237276411e-20 2.293375356506713e-18 4.147814803395322e-19 -1.061130390320591e-18 -5.53621989894775e-19 5.704395535350367e-19 -7.264300531381999e-19 -4.58829625102066e-20 3.307793130770921e-19 1.22801773263456e-19 4.348313682057227e-20 -4.751235772176036e-21 -1.157331733704854e-20 -5.188019527583005e-21 3.544986403447306e-21 2.666476478686072e-21 7.879721535712729e-22 1.80235952242865e-22 3.435811065792864e-23 -1.450513776732741e-23 -1.287482096787039e-23 -8.014463088843959e-24 -4.32642926837832e-24 -3.245511777448576e-24 -9.832772675233019e-25 -5.898580328142072e-25 -2.81573205723545e-25 1.824946365060358e-26 1.64101782821231e-26 5.35497862155345e-28 1.485116857939921e-26 2.116628032591445e-27 1.518591277873134e-27 4.271313743376937e-28 -4.768084961960925e-28 -9.621416488498694e-29
-14.55 -3.680837831531487e-20 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 1.451640446717775e-18 7.981625833494697e-19 -1.38118274790615e-18 -1.289803114057597e-18 -8.290084741250708e-19 2.212473609539437e-18 1.118930715280355e-18 -2.538468801659806e-18 -1.113210098373843e-18 6.539877035353317e-19 2.658559519018133e-19 -1.634121520036983e-19 5.56238946473285e-20 3.20631555301701e-19 -4.725899267590507e-19 3.482196903289296e-19 2.44995307879353e-19 3.433553799046403e-19 1.105430904548349e-19 -1.90878523293444e-21 -2.471814442221895e-20 -8.27221666997098e-21 8.031428103122201e-21 4.28712651034923e-21 1.057136666464114e-21 2.065754006878969e-22 -2.790370077742509e-24 -4.827815611225927e-23 -3.15547065288454e-23 -3.14439431859567e-23 -1.890315102828211e-23 -6.766282213156022e-24 -1.79050516698296e-24 -5.090007674150229e-25 8.499521503830312e-26 1.15604845908151e-25 1.131500501431051e-25 2.817133823620715e-26 1.102982547589778e-26 1.156079196740966e-26 6.049677904870643e-27 2.386014405485136e-27 6.002225652127418e-28 1.554293030200791e-28
-14.4 -2.005127226899878e-19 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 4.354921340153326e-18 -7.752214920220792e-19 -4.079935201272355e-18 -4.99034208434283e-19 3.030587319578307e-18 7.072122161450129e-19 6.114784578115138e-19 6.375670703889871e-19 -1.554604715982194e-18 -2.444568736564496e-18 1.199654912443376e-18 3.016486995400036e-18 9.389584032939831e-19 -5.917594258811773e-19 -2.892780873980928e-19 -6.905607670474425e-19 -4.568584287287313e-19 1.603610987249724e-19 7.990685331005775e-20 6.597726722827996e-20 2.2654004811935e-21 -1.151369084928024e-20 3.73591209406147e-21 2.53303734969268e-21 7.344246316032896e-22 2.365830664131884e-22 4.562284839717939e-23 1.045916220078663e-23 -3.630590980477627e-24 -8.08495206046682e-24 -7.553813655598161e-24 -3.193044141022143e-24 -9.491407309793104e-25 -3.071485162643112e-25 -4.4946923072864e-26 3.219839428310095e-26 1.36315814423691e-25 1.029095808507813e-25 5.196051033063861e-26 2.654363402596084e-26 1.059554094378613e-26 3.460332888211386e-27 1.580321082565891e-28 8.832919106497799e-29
-14.25 -1.025897956270587e-18 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 -2.259855384195983e-18 -7.866064461277828e-19 2.244325285933698e-19 3.49275391227306e-19 1.813843985165509e-18 6.563637671909865e-19 1.219127930390714e-19 -2.936569266119239e-20 1.361943834560176e-19 -5.139247671442492e-19 3.41070223606151e-19 5.786632120853923e-19 7.66160619939984e-21 -7.589205556588512e-19 -4.934417126159029e-19 8.911525168664538e-20 4.799158589461829e-20 4.256439524292502e-20 -7.638113514318003e-23 -6.187902305368396e-21 -3.100538016142628e-22 2.588190872967547e-22 1.146131329502709e-24 8.148143789419791e-23 3.198841562083446e-24 8.666603891231572e-25 -2.874518053850973e-24 -1.341480366693339e-23 -9.413996782976599e-24 -4.112583277493948e-24 -1.490429980494416e-24 -1.812364270554164e-25 2.539777706851687e-26 6.85703365221777e-26 6.587826682146869e-26 5.963463950405412e-26 2.056543430760573e-26 1.055451380092478e-26 4.944633834760788e-27 1.75782896048497e-27 -3.876156622548555e-28 -8.63982942755265e-29
-14.1 -1.69658976824761e-18 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -2.122736333629914e-17 -5.174975498338506e-18 7.459018953159053e-18 8.830103575791286e-19 -2.304924701960375e-18 -5.68438886586868e-19 -4.868399372499874e-18 -1.013528889166766e-18 1.027117136738635e-18 9.34445385471821e-19 -9.607569571984485e-19 -4.803569603018106e-19 3.261679012010311e-19 9.117626937707563e-21 -1.126456031478227e-19 -6.209675640114591e-20 1.913892414007091e-22 3.022419430345127e-20 1.127355390178069e-21 4.167800357072957e-21 1.680416657396071e-21 -3.332826932826639e-21 -1.80800470058139e-21 -5.623398210721983e-22 -1.88141136590943e-22 -5.106795508998431e-23 -1.368421822171445e-23 -4.003790412007568e-24 -1.647615756884633e-25 3.682453998049055e-24 6.755462844795338e-25 -3.464622944457981e-25 -3.952697653440008e-25 -3.334003589480853e-25 3.302864839840244e-26 1.202694058647403e-25 6.096664415131949e-26 3.352282620037532e-26 5.822041616340122e-27 -5.071288146057359e-28 -1.421769476711826e-27 -1.755654974803366e-27 -6.368549859730694e-28
-13.95 9.156548344444861e-19 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 -2.134913724518546e-18 -7.06674174013656e-20 -2.656016361124833e-18 2.658812674352248e-19 3.04165991756247e-18 -3.123589432111037e-18 -3.418991714935171e-18 7.869640975147034e-20 1.811319604641542e-18 -8.859451181806231e-19 -1.034868952650001e-18 -4.450274048820265e-19 9.189656462441408e-20 3.090107532093128e-19 1.315554406966632e-19 -2.722970179432203e-20 -2.612083744330121e-21 2.376020585255409e-20 1.610914904615012e-20 -5.884618053391093e-21 1.463872003274682e-21 1.434033421889535e-21 5.267488937905871e-22 2.033828359261616e-22 7.335186497533827e-23 3.266632389575708e-23 1.791254156994758e-23 -3.402251198440428e-24 -7.5138359708438e-24 -4.859809462246341e-24 -1.541439941703364e-24 -2.71813750754266e-25 -1.879482671764042e-25 -2.056337604035884e-26 4.033404884864763e-26 4.072512087095349e-26 3.497648589808216e-26 2.6923305647954e-26 8.592636227664524e-27 2.942068098945527e-27 1.082846534917908e-27 3.508726451740789e-28
-13.8 3.871761899184523e-18 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 -3.472407632288397e-19 2.572010662327389e-18 -1.463718262737358e-19 -2.640718091053524e-19 1.823271791987777e-18 -7.356581046989908e-19 -2.685320606911879e-18 2.788852764632615e-19 3.674363189860787e-19 -3.463399597432654e-18 -3.124459087028035e-18 -8.103777048160239e-19 -5.334105939688867e-19 1.327797813609222e-19 3.931033902504516e-19 1.719040383431217e-19 4.76370415963498e-20 -3.435496227095127e-20 -1.685898292608596e-20 -2.554190516145543e-21 9.240603587161357e-22 8.161013929713319e-22 3.91317927405799e-22 1.037795643052869e-22 3.619897648008832e-23 7.662501762361184e-24 -4.504575966458243e-25 -1.156322588700778e-23 -6.552534640844857e-24 -8.187841666038964e-25 4.814393099079336e-25 -1.112047335487827e-25 -1.502582166758174e-25 -3.032174195302619e-26 -5.526720864991822e-26 -5.540874646455973e-26 -1.281253513054922e-26 -1.35502399084448e-26 -5.736129029075329e-27 -1.58949630133529e-27 5.541484474826081e-28 1.961471451930075e-28
-13.65 5.061878469528743e-18 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -2.528655688501539e-19 1.044955738880229e-19 -5.34824697190596e-19 -2.393950158352974e-19 5.319093998243918e-18 1.969428918039588e-18 -2.729158457649511e-18 -4.52143749212481e-19 1.86506950113034e-18 1.465178276268889e-18 -5.038456996689791e-20 1.069056255145741e-19 -1.544227767553544e-19 -1.433076935200016e-19 -3.278627341843387e-19 -9.912102773627816e-20 1.42600020223287e-20 2.294179057172498e-20 6.523093447381393e-21 4.701669599580721e-23 -3.982888645105827e-22 -1.021652268609306e-22 -6.506985482446222e-24 1.153405685599961e-23 1.49508868341255e-23 1.26475780196528e-23 1.191691563573909e-23 3.607285177350469e-24 3.02744270061697e-25 -6.334468130361482e-25 -1.912412755028893e-25 5.256934043381673e-25 9.101651340483001e-26 -5.11133905056601e-26 -8.122329902862642e-26 -4.781490553240864e-26 -1.172564866838878e-26 -1.046857805234589e-27 5.663314869109508e-28 -1.636146599928384e-27 -3.50667137149632e-28
