x exact r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30 r31 r32 r33 r34 r35 r36 r37 r38 r39 r40 r41 r42 r43 r44 r45 r46 r47 r48 r49 r50 r51 r52 r53 r54 r55 r56 r57 r58 r59 r60
10.5 -1.568171612603176e-17 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 7.270231168738756e-33 2.383706554977072e-33 -4.476032931466685e-32 -3.774576126369071e-32 1.07259556687466e-31 2.25932176276097e-31 -2.084618335838881e-32 -6.854332233332393e-31 -7.328546948015319e-31 1.950272089727735e-31 1.011756082234947e-30 5.683329931913666e-31 -5.611976936206261e-31 -9.42823483741696e-31 -6.202867578285934e-32 8.928081848932356e-31 7.18255473048814e-31 1.132325925635146e-31 -2.123282559954938e-31 -2.572023470547248e-31 -5.790882320284662e-32
10.65 -1.053450352935915e-17 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 1.796890823772095e-34 1.407211850745261e-34 -1.214890397128434e-33 -2.245927635084691e-33 3.314529298269191e-33 1.415572478777006e-32 4.010354945612592e-33 -2.833605473482817e-32 -3.295504646443856e-32 4.865622045316418e-33 4.435323014748678e-32 2.4156002074122e-32 -3.213403101095062e-32 -4.447769612919999e-32 -2.571587073870291e-33 3.631513941018157e-32 3.332947557369035e-32 1.19023878930425e-32 -1.538905668410372e-32 -1.198478694113412e-32
10.8 -1.435588482570358e-19 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 9.210205320390708e-36 6.207603787872857e-36 -6.047892155875995e-35 -9.883029411526832e-35 1.636296776977261e-34 6.298334238545121e-34 2.866240666485928e-34 -8.458441669403643e-34 -1.271091340665185e-33 1.918270667140615e-34 1.697416685622895e-33 1.00197963440663e-33 -1.30543814285433e-33 -2.35324653946152e-33 -5.43807829398591e-34 1.113090461452676e-33 1.24319225162421e-33 1.401913182267051e-34 -4.579486808582264e-34
10.95 1.07217456809057e-17 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 2.318986614515698e-37 3.321046401537268e-37 -1.92081236534843e-36 -5.603849340496698e-36 4.398662861445371e-36 2.497964829470553e-35 1.565190942700303e-35 -2.843156582110747e-35 -5.067522455628963e-35 5.318578905982605e-36 7.79699830788281e-35 4.454381330907112e-35 -6.694410073384349e-35 -9.869258998877377e-35 -3.804156410341618e-35 2.083414884955034e-35 5.292381556803396e-35 1.584066816624293e-35
11.1 5.560766922110777e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 0 1.036181750328826e-38 1.376777965072624e-38 -9.281343805563047e-38 -2.350980417370017e-37 1.145010133939897e-37 7.633306690642257e-37 5.724886350105919e-37 -1.071389259963271e-36 -1.77876496735731e-36 4.000917502041168e-37 2.932993754681707e-36 2.021442896539046e-36 -1.932584462895893e-36 -3.391194987593727e-36 -1.841890680164936e-36 1.765951239664747e-36 1.886150212623654e-36
11.25 4.413419094421313e-17 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 0 0 3.109041407565462e-40 7.095270702643235e-40 -2.972376403753417e-39 -8.691613220084321e-39 8.26879980389865e-40 2.430999284589054e-38 2.073614411822221e-38 -3.428822496370916e-38 -7.008705083723347e-38 9.403084934008362e-39 1.305941420884311e-37 9.035121429801868e-38 -3.665297923917868e-38 -9.278520802835699e-38 -4.364324747714974e-38 3.731746037307153e-38
11.4 3.256692201264005e-17 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 0 0 0 1.388190752321047e-41 2.786705466506961e-41 -9.231992766766479e-41 -2.546693278907482e-40 9.929813752480533e-42 8.331324005173228e-40 6.73853985358387e-40 -1.387278968102604e-39 -2.41021560230434e-39 4.817601323444341e-40 4.117156837195436e-39 3.312591186723165e-39 -2.705908208126471e-41 -4.109405628591147e-39 -2.027398733511533e-39
11.55 -4.903608838884533e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 0 0 0 0 4.330037442049679e-43 9.525694478955205e-43 -2.059505372793598e-42 -7.488722016375192e-42 2.863908023234526e-43 2.46033303091704e-41 2.278702143248649e-41 -4.167473706448319e-41 -9.43600871118789e-41 -3.517848846893708e-42 1.055963808290017e-40 1.001984278615263e-40 -4.965126740273096e-41 -1.093710033909369e-40
11.7 -5.842430939106244e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 0 0 0 0 0 1.287704239670769e-44 2.624034461030223e-44 -5.555368291272415e-44 -2.330582933546863e-43 -9.527367868055792e-46 8.543418238684644e-43 7.320356400199387e-43 -1.599465681743332e-42 -2.905805218912213e-42 -6.861029653607921e-43 2.065644834568055e-42 3.113950741613921e-42 -4.124551893240279e-43
11.85 4.732614041372607e-17 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 0 0 0 0 0 0 2.926172922294097e-46 7.076485900588358e-46 -1.641052904624464e-45 -6.291379487855254e-45 4.151941224741336e-46 2.385490988688458e-44 2.510761137748931e-44 -3.724640627251218e-44 -7.540700871014841e-44 -3.264311849114558e-44 9.9788603031579e-44 8.969882327436492e-44
12 -2.295211842608882e-17 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 0 0 0 0 0 0 -4.464553647419555e-110 7.385154470510708e-48 2.002256519783036e-47 -4.091316851747012e-47 -1.934529588989932e-46 -3.167530355643539e-48 8.074559343840533e-46 7.741552786847533e-46 -6.665854336224054e-46 -1.614753162857611e-45 -3.887534237342573e-46 1.942877368185262e-45
12.15 4.172971035320753e-17 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 0 0 0 0 0 -2.05918120446568e-108 1.166013753233825e-107 4.374608675329907e-107 1.987694576063815e-49 4.935461040790823e-49 -1.242910279662634e-48 -4.941071769566282e-48 1.256774933374293e-49 1.908480925999873e-47 2.024832757638053e-47 -7.177250927810508e-48 -5.629085926522212e-47 -2.054145175753907e-47
12.3 -4.604543318090801e-17 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 0 0 0 0 -7.97738102457593e-107 5.90987135407329e-106 1.796695818730518e-105 -2.274417245496245e-105 -1.227654763072633e-104 4.59016706239986e-51 1.360485553933569e-50 -2.856086503476137e-50 -1.494896273963487e-49 -2.494484069867868e-50 3.783003060502929e-49 4.474606228880353e-49 -5.162993335904911e-49 -1.155579595281535e-48
12.45 -2.905954194514927e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 0 0 0 -3.236216710368199e-105 2.460568992509869e-104 8.270803254105242e-104 -1.032298028813642e-103 -4.753775811733748e-103 9.18221645951585e-104 1.602225960123961e-102 1.228372048213721e-52 3.173135814009159e-52 -8.444864334128077e-52 -3.346488793674513e-51 -1.162284674420544e-51 6.016824429663492e-51 1.201012344321334e-50 -6.243792236482678e-51
12.6 9.365914159649044e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 0 0 -1.004486248845262e-103 1.091356561105748e-102 3.313029517650033e-102 -6.647326322760415e-102 -2.154557695010283e-101 3.789217615019261e-102 7.180287323625129e-101 2.844762163476003e-101 -1.612096860882484e-100 2.645881795993663e-54 8.644179920954968e-54 -1.553896386929263e-53 -6.425557496752128e-53 -3.437595163799847e-53 2.229306061141136e-52 2.523113378020247e-52
12.75 3.183132733999489e-17 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 0 -5.116977484776525e-102 3.614734891284521e-101 1.307889338670829e-100 -3.232923834281514e-100 -1.089652049673951e-99 2.389852466979501e-100 3.044837017310795e-99 1.209613854409721e-99 -5.962735905149451e-99 -5.631582731964563e-99 8.51899025573207e-99 6.970167890114001e-56 1.802658515123714e-55 -2.337255152464924e-55 -1.034243424783631e-54 -4.703650714001706e-55 3.432218879138781e-54
12.9 6.367327556631224e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -0 -1.905365541519162e-100 2.014647309224506e-99 4.164582581712105e-99 -1.700658709830221e-98 -4.765005846721988e-98 3.094445679941281e-98 1.529928327281591e-97 5.348165614722675e-98 -2.94215994784885e-97 -2.362610003050433e-97 4.130747406405901e-97 5.744898853885396e-97 -3.200626767502179e-97 1.285690995552243e-57 3.259507698185217e-57 -2.591199239841631e-57 -3.067886068374927e-56 -1.432894732880234e-56
13.05 -9.876538433797067e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 0 -1.40878891197032e-98 7.983373928896445e-98 1.948399178493933e-97 -6.298245302900587e-97 -2.020288842339312e-96 1.953475837812818e-96 8.699791318043685e-96 2.34572347110573e-96 -1.364531258297193e-95 -1.157332224694574e-95 1.587816275179293e-95 2.573396453825608e-95 -1.172896254546275e-95 -4.505672701643366e-95 -1.218649130883942e-95 2.041623730472981e-59 5.029594108099955e-59 -1.108354714168055e-58 -4.697063269179665e-58
13.2 -1.282813061259288e-17 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -0 -5.440664749962629e-97 6.464175548658148e-96 7.198706866624842e-96 -3.995614672735408e-95 -6.823931161821119e-95 1.337937862487011e-94 4.211261141069401e-94 -2.292331306796235e-96 -7.657452079376941e-94 -5.617621241602652e-94 8.66548467617021e-94 1.128859079771362e-93 -6.831680398713858e-94 -1.758873004156373e-93 -1.723407554141407e-94 1.773743935876691e-93 1.405967284893074e-93 2.712526345914398e-61 1.282009629596879e-60 -1.227933860170459e-60
13.35 -1.477213035124079e-17 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -0 -5.017037250504828e-95 2.623680724757261e-94 4.403571636711748e-94 -1.705490496959544e-93 -3.278300695038131e-93 5.745231161129682e-93 1.967687153036635e-92 -4.588921019593039e-93 -5.010802026623236e-92 -2.976745321016336e-92 4.388650385908387e-92 6.136996086997805e-92 -2.502449905885582e-92 -8.666110240163367e-92 -7.233823248962218e-93 1.006499806568693e-91 6.533905564386062e-92 -1.94462804001163e-92 -4.617126441399061e-92 7.601784734473193e-63 1.871374440991004e-62
13.5 -9.974784306857952e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 0 -1.602800948073389e-93 2.630500160043174e-92 1.684181186546429e-92 -1.533888543887825e-91 -1.212715936089602e-91 4.27474833258265e-91 7.142540452151051e-91 -6.37958425396459e-91 -2.718718324789756e-90 -1.093548806526557e-90 2.802701035572626e-90 3.259944305576223e-90 -1.548767872719475e-90 -3.965515584528702e-90 -4.9390293444908e-93 4.20598443934368e-90 2.6055387420995e-90 -2.220086357393881e-90 -3.203439742856964e-90 -1.328664271837053e-90 1.63498324553809e-90 9.590263714073959e-65
13.65 -1.963897288310021e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -0 -5.770363794240863e-91 7.606143306032707e-91 1.151446732425098e-90 -6.329255102601956e-90 -7.022036213490869e-90 1.992907671078392e-89 3.634683616961696e-89 -3.496682597839404e-89 -1.427053837261763e-88 -3.100198543003538e-89 2.206805879598172e-88 1.954968258610303e-88 -8.532211771685363e-89 -2.374159892189945e-88 -1.950535620285328e-89 2.27341854944391e-88 1.11286277889353e-88 -1.648729758823897e-88 -1.87998920393299e-88 -4.14209973661e-89 5.001142507062771e-89 5.530163166908242e-89 -3.783143223202481e-90
13.8 -6.908449061531555e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -0 -4.243435672994313e-89 3.274938516597921e-88 1.002939901835223e-88 -6.996625087488054e-88 -2.424227302410124e-88 1.989791447022101e-87 1.342005040482934e-87 -3.24055434810248e-87 -5.642641449504241e-87 1.284170103819142e-87 1.369578420230393e-86 9.989956681215915e-87 -6.705645478889359e-87 -1.379395819241277e-86 -8.936071390180859e-88 1.064366274379301e-86 5.163222160563722e-87 -7.418906373341242e-87 -9.607556679406046e-87 -5.129847711396387e-89 5.116198227855339e-87 3.748635308402336e-87 -1.248610245348542e-87 -1.823748813255048e-87
13.95 -2.00644810696862e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 0 -2.475333851507262e-87 2.50578008955304e-86 1.817539970427979e-86 -1.810030325214813e-86 -1.237046392143158e-86 8.22909230423157e-86 7.671370507379731e-86 -1.69822192814121e-85 -3.095693907378208e-85 1.433228810465967e-85 8.284140885354177e-85 4.490560492914423e-85 -7.284286707715684e-85 -9.304904442027714e-85 -5.715166098940407e-86 7.003997178241191e-85 3.165913469216767e-85 -4.455739671208689e-85 -4.3517096238544e-85 1.242061376952561e-85 3.825680069725894e-85 2.141542679906745e-85 1.092546568907015e-86 -1.214704500985448e-85 -4.223048952683701e-86
14.1 5.305555057661332e-19 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 0 -1.028229114665728e-85 1.547398307490756e-84 1.502530724221731e-84 -1.090506639177507e-83 -2.462826389676632e-84 9.956646011814762e-84 1.98872972498133e-84 -1.877252765646256e-83 -1.140296615213898e-83 1.916410600111218e-83 3.637722424589892e-83 8.924971560256609e-84 -5.416376939209036e-83 -5.858219771497833e-83 1.476639712048825e-84 4.454821128260509e-83 2.08582142345397e-83 -2.010843491524544e-83 -2.336062166036716e-83 6.419370623700777e-84 2.386873441472393e-83 1.012594272449943e-83 -4.037679259056999e-84 -6.560333643010553e-84 -1.211672373778223e-84 1.676203848163511e-84
14.25 4.657825041360352e-19 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -0 -1.145358851195446e-83 6.59148859673784e-83 7.855174034714745e-83 -9.105536884383858e-82 -3.509747963353677e-82 1.905921182156095e-82 4.948255831192806e-83 -7.725359663289234e-82 -6.50059917758039e-82 1.18994742160187e-81 2.18914675783757e-81 -2.470828026673764e-82 -3.954832172595929e-81 -3.234154214739365e-81 1.463538378824037e-81 3.415352004425912e-81 1.395914716164816e-81 -1.459222358413179e-81 -1.35940919516285e-81 4.836401408808512e-82 1.150456696696897e-81 3.552961159601161e-82 -5.038682087496042e-82 -5.248662111501527e-82 -2.086682909812425e-82 1.64152043411068e-82 1.120074235964263e-82
14.4 1.084256682266148e-19 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 0 -9.914791154896153e-82 7.899980592786342e-81 4.194432979204231e-81 -5.960115344772264e-80 -3.238651098994682e-80 1.944766440986052e-79 3.693740343121557e-80 -1.003264719686376e-79 -6.607495882402855e-81 1.449180666982196e-79 8.136691583764676e-80 -9.075394233439745e-80 -1.988988844236751e-79 -1.222436836517757e-79 1.550742855722815e-79 2.612378593315949e-79 8.728793935999547e-80 -1.020526138129282e-79 -1.000528309710364e-79 1.353586350831297e-80 6.759584016485086e-80 1.538213266713236e-80 -4.156573642210288e-80 -3.457454582185687e-80 -7.209200597800146e-81 5.971475834237162e-81 6.571794878929786e-81 5.554989471296482e-82
14.55 1.770808434115829e-20 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -0 -8.240059977970238e-80 7.076401270893597e-79 3.254814224884762e-79 -2.653788564359667e-78 -1.527749245052055e-78 1.768626608224203e-77 5.35787558392445e-78 -6.63433344344575e-79 7.290392935547779e-79 6.00851187441592e-78 4.618821940301434e-78 -7.315697837145287e-78 -1.34288746318125e-77 -2.022116932922584e-78 1.535645262828441e-77 1.708665587014045e-77 1.423459733467284e-78 -9.281641155172247e-78 -7.321771661972132e-78 1.141093103705798e-78 3.81331248374881e-78 6.766991154164341e-79 -2.160428588824535e-78 -1.907203176873313e-78 3.885680246816061e-80 8.041308479107048e-79 5.652964240772255e-79 -8.037161676971073e-80 -1.588229541125505e-79
14.7 -7.976484675094622e-22 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 0 -4.348153600250578e-78 6.383824939604016e-77 3.372758048530141e-77 -3.427537932026576e-76 -1.054431834796667e-76 1.224437769642006e-75 5.449280064731875e-76 -2.443455979970008e-75 -3.899008325467107e-76 8.038805081409357e-76 -6.857846404851336e-77 -9.767153793279136e-76 -5.201255070229498e-76 3.271952247168723e-76 9.34574955686654e-76 8.692881754648801e-76 -1.821897095216377e-76 -9.038409813163372e-76 -5.624939783144865e-76 9.157152400064012e-77 3.102179808165764e-76 8.100797663540652e-77 -1.369851837481129e-76 -9.307071081464502e-77 3.483354976013083e-77 7.145580135372538e-77 3.789609923087931e-77 6.110905450154987e-78 -1.30619584590406e-77 -5.445310583040351e-78
14.85 6.309891203521935e-24 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 0 -2.605174218114663e-76 3.541858144556555e-75 9.061516516633478e-76 -3.337027927548458e-74 -5.149025284699143e-75 5.65045871040922e-74 2.471348912897401e-74 -2.415478123599019e-73 -6.885366122901474e-74 -1.157262378162569e-74 -1.825573633775266e-74 -4.275634722822836e-74 -2.949639496649022e-74 4.067083422924587e-74 7.315378091853745e-74 2.619845926777571e-74 -4.466778882495442e-74 -7.089592344495216e-74 -3.068994520837648e-74 1.373707511066747e-74 2.50381972151433e-74 6.667773623744143e-75 -6.892948751485621e-75 -5.404895647179058e-75 2.177268127490621e-75 5.073585580008637e-75 2.038211397999004e-75 -4.149447694143864e-76 -8.620521871958741e-76 -2.473584213064316e-76 9.235861447157172e-77
15 7.778703454419759e-23 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -0 -1.773638359082594e-74 2.26082882947962e-73 4.953463898281504e-74 -3.085286261586762e-72 -6.587986832909436e-73 7.87808534855522e-72 2.054162868537078e-72 -1.765269093085009e-71 -7.633919705303917e-72 2.395918701054336e-71 2.998166886818208e-72 -5.513887964894243e-72 1.401848214011576e-72 5.960291930296207e-72 3.125107837581197e-72 -6.272455943246566e-73 -3.725190787488652e-72 -4.618668281578562e-72 -1.274062241318345e-72 2.219164749306264e-72 2.255396429958738e-72 5.326810468952733e-73 -6.245450832522904e-73 -4.213839944395546e-73 1.530431217322313e-73 2.655978709525308e-73 7.422311403375393e-74 -8.417051049654155e-74 -8.594400688260699e-74 -3.774489330964296e-74 1.433886457885029e-74 1.128939694028524e-74
15.15 2.690542486433689e-23 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -0 -1.173980499029603e-72 1.658437706523156e-71 1.393287752352944e-72 -1.841872739632723e-70 4.356985026021827e-71 8.302652272078082e-70 7.228085457763195e-71 -8.353646063564041e-70 -3.573865833657907e-70 2.569296713461434e-69 7.55507663150483e-70 2.516979238691508e-70 2.348690755259811e-70 2.983470354368218e-70 1.817791597377999e-70 -2.03539330430905e-70 -3.562501802342578e-70 -1.880123688466294e-70 6.108927609081605e-71 2.254421644795017e-70 1.726412289143024e-70 2.814733047646275e-71 -5.689012519870617e-71 -3.897791613216373e-71 2.842842650215532e-72 1.654116738045421e-71 2.815203434070775e-72 -8.604151227873186e-72 -6.667427720912803e-72 -1.793574969441833e-72 4.596085300600826e-73 8.282801352814352e-73 1.786903072053748e-73
15.3 -6.729081880498648e-24 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 0 -1.108946191161368e-70 1.10630703669846e-69 -3.481828204717198e-70 -1.264798055977168e-68 2.764176952898464e-69 7.84484379724579e-68 1.081917094783758e-68 -1.261292143625963e-67 -3.264958506836104e-68 1.979205869156819e-67 9.070055926259831e-68 -1.919389895992703e-67 -1.548931565348605e-68 3.455496650766977e-68 -1.398425804823683e-68 -3.333852487317525e-68 -1.80623247758503e-68 -2.675794287920025e-69 1.184240590426036e-68 1.952515763260273e-68 1.139381240368496e-68 -1.973779450122645e-69 -6.241990712751616e-69 -3.505209138667866e-69 3.411098383606933e-70 1.120853733477024e-69 1.508428806080598e-70 -4.955337034810588e-70 -4.111459418777574e-70 -2.816366356759519e-71 1.134998241766854e-70 8.493329264133985e-71 8.688693040233273e-74 -1.320181044549638e-71
15.45 -2.097858051789786e-24 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -0 -7.989837885776319e-69 1.091442279956262e-67 -2.737990056195402e-69 -9.236659298652073e-67 3.157483794535593e-67 5.032342765559504e-66 -1.720889363757601e-66 -1.432030156018922e-65 -1.148414119610388e-66 9.473332232259446e-66 4.571021429280469e-66 -2.228099661863397e-65 -7.104815302142036e-66 -2.891411501378125e-66 -2.219420068545634e-66 -2.072239745454583e-66 -1.136539496157979e-66 8.745657937475933e-67 1.532113782085954e-66 1.034939262327904e-66 3.049809865729505e-67 -4.55011101679623e-67 -6.392792882152676e-67 -2.993073969810877e-67 4.585672006690637e-68 1.162750352369092e-67 3.183205482736088e-68 -3.163391149594515e-68 -2.001911354398161e-68 6.351011552470228e-69 1.281241984424243e-68 6.916841981599087e-69 1.691317559971256e-69 -1.419210957466727e-69 -7.060096070020235e-70
15.6 -2.662402658778961e-25 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -0 -7.523288342019176e-67 8.177743779536479e-66 -3.016994716056308e-66 -6.600612925211273e-65 4.938663004326824e-65 3.702746121470939e-64 -1.158999173141574e-64 -1.37899205958072e-63 -1.741202616460011e-64 1.557622408722225e-63 4.297290875188582e-64 -1.808197588753959e-63 -9.203594963580901e-64 1.27686751116813e-63 2.415010626089009e-65 -2.100636944123194e-64 9.734203196206758e-65 1.687944955442059e-64 9.939211100614863e-65 3.947167168843259e-65 -2.332794011728772e-65 -6.424092640616874e-65 -5.496506614588909e-65 -1.497947732704259e-65 9.185789205541085e-66 1.180836357738286e-65 3.192999740645073e-66 -1.58272482201431e-66 -1.239081014010408e-66 5.25968545738606e-67 1.071278288206133e-66 4.388671929305968e-67 -1.765987639514557e-68 -1.12419527605754e-67 -4.531497608875594e-68 -4.30942225687694e-69
15.75 1.407847563906497e-25 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -0 -4.924715467975154e-65 8.076880476927188e-64 -2.005500017768572e-64 -6.390010831631356e-63 2.29412079730248e-63 2.663274965706095e-62 -1.300379814107189e-62 -9.490786289526561e-62 3.264026818241793e-62 1.894189205481664e-61 1.86911747457535e-62 -8.591782398533721e-62 -5.063636308883156e-62 1.601093921585799e-61 5.73128528146592e-62 2.416563804881161e-62 1.660769246719254e-62 1.378748786329433e-62 7.160333957642123e-63 -2.820108856791564e-63 -5.583282318982218e-63 -4.624808198984155e-63 -3.023456412724069e-63 -2.034627226462092e-64 1.576316757192088e-63 1.245216548725769e-63 2.833426997463719e-64 -1.943478969606014e-64 -1.299072031674565e-64 3.410864040591124e-65 5.878197370770401e-65 1.753574645086842e-65 -1.346424287139189e-65 -1.434994076715316e-65 -6.837126329335448e-66 4.710270833076527e-67 -3.389791259577527e-67
15.9 -7.935118149816718e-26 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -0 -2.401812272110805e-63 5.51528837531317e-62 -3.762923158556507e-62 -5.055879834418145e-61 3.852423507996437e-61 2.026965581398177e-60 -1.772912540324129e-60 -7.448009786900616e-60 2.363786245076938e-60 1.854532037472164e-59 2.678137802459412e-60 -1.553318105068049e-59 -4.716816099392434e-60 1.370710353929444e-59 7.995799831573534e-60 -6.997078321823088e-60 5.203076439004461e-61 1.277112955221027e-60 -4.844229117888396e-61 -7.42824885145956e-61 -5.007610314477051e-61 -2.79313557871952e-61 -3.081759640639446e-62 1.410471231071855e-61 1.839631002127042e-61 1.030992705988768e-61 1.551103232194045e-62 -2.37665589486203e-62 -1.508347981661752e-62 -5.595636158476338e-64 3.696158688000946e-63 4.616732504018444e-64 -1.810113451602509e-63 -1.318252757426877e-63 -4.158358916276203e-64 -3.520707804453886e-65 -8.626611627643775e-65 -2.446090779959144e-64
