x exact r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30
-2.55 0.0708906184172141 0.04197454955892091 0.09189839972422059 0.06543561390622135 0.08587108695315818 0.07745959606291981 0.07204370903308123 0.0708800441742998 0.07088367434845903 0.07088859550085837 0.07088714708178731 0.07088822080766843 0.07089049274561031 0.07089078377628449 0.07089063431826791 0.07089063725815088 0.07089062421972564 0.07089061813742184 0.07089061782658089 0.07089061857927562 0.07089061847047901 0.07089061843264961 0.07089061841679103 0.07089061841669758 0.07089061841838155 0.07089061841711335 0.07089061841731367 0.07089061841714611 0.07089061841721493 0.07089061841721159 0.07089061841723007
-2.4 0.09214839342512583 0.06176221522876395 0.1268567082074746 0.1070839449583326 0.1136084535567673 0.0982892057804275 0.09281625335834 0.09228972704098037 0.09220362566105794 0.09214060055805602 0.09214415252064487 0.09214563314925367 0.09214880886280753 0.09214847641717959 0.09214842723249067 0.09214838960284608 0.09214838979759216 0.09214839294410537 0.09214839419140483 0.09214839362636559 0.09214839346457335 0.09214839343577491 0.09214839342751346 0.09214839342800964 0.0921483934244581 0.09214839342498328 0.09214839342481627 0.09214839342511801 0.09214839342511885 0.09214839342515499 0.09214839342514174
-2.25 0.1157050539883196 0.087001363905036 0.1666306321136935 0.1538174059834473 0.1418905664880458 0.1204722174704424 0.1157944624496603 0.1159471421674288 0.1157872148125118 0.1156982443290009 0.1157031098378539 0.1157040805593574 0.1157050498359784 0.115705103599775 0.1157049918261119 0.1157050397168888 0.1157050454642522 0.1157050553636797 0.1157050544110279 0.1157050538693063 0.1157050539864822 0.1157050539909239 0.1157050539926737 0.1157050539835885 0.115705053987345 0.11570505398772 0.1157050539884451 0.1157050539883563 0.1157050539883901 0.1157050539883417 0.1157050539883482
-2.1 0.1405106170664157 0.1173295555241056 0.2080769667200661 0.1999284173236527 0.1691212120630922 0.1437525184566529 0.1401249731284446 0.140718828897119 0.140570798332682 0.1405120850599412 0.1405133300889897 0.1405118845595673 0.1405106963880913 0.1405103786030458 0.1405106113032454 0.1405105918185921 0.1405106260842648 0.140510617960478 0.1405106170255787 0.1405106171188525 0.1405106170286781 0.1405106170568144 0.1405106170541921 0.1405106170669785 0.1405106170665443 0.1405106170673274 0.1405106170666278 0.140510617066571 0.1405106170664309 0.1405106170664451 0.1405106170664298
-1.95 0.1652044508953016 0.1513959334977371 0.2466726924571487 0.2390144415272267 0.194121700549966 0.1676310738462871 0.1645997172795291 0.1652376875898608 0.1652074335910702 0.1652154239440897 0.1652078440308212 0.1652070728778487 0.1652041491917676 0.1652043746515433 0.1652043835345962 0.1652044577213493 0.1652044461649378 0.1652044494034048 0.1652044507580069 0.165204450803416 0.1652044508732344 0.1652044508671786 0.1652044508946286 0.1652044508980766 0.1652044508975664 0.1652044508953539 0.1652044508953897 0.1652044508951882 0.1652044508952951 0.1652044508952948 0.165204450895321
-1.8 0.1882215063555491 0.186669875906053 0.2770464637788568 0.2656857775309071 0.2159792595878719 0.1910124571035197 0.18773137256119 0.1880291503603129 0.1881643781579642 0.1882336122336011 0.1882254002749528 0.1882231252677797 0.1882215126418349 0.1882214857746418 0.188221615254415 0.1882215205644765 0.188221502246089 0.1882215060801733 0.1882215055354039 0.188221506308671 0.1882215063506773 0.1882215063824207 0.1882215063650855 0.1882215063558213 0.1882215063538229 0.1882215063552272 0.1882215063551493 0.1882215063555284 0.1882215063555281 0.1882215063555787 0.1882215063555657
-1.65 0.2079301258838764 0.2194280032643988 0.2938806413551733 0.2770934697374317 0.2336260657563566 0.2120576859258183 0.2078830975742594 0.2076028693060326 0.2078420382822638 0.2079320410424615 0.2079280745236316 0.2079303728909326 0.2079301282210398 0.2079304123654837 0.2079301212267576 0.2079301347670989 0.207930139781121 0.2079301251506303 0.2079301258175383 0.2079301258611025 0.2079301259435295 0.2079301258872368 0.2079301258860186 0.2079301258804901 0.2079301258835454 0.2079301258834637 0.2079301258841242 0.207930125883933 0.2079301258839507 0.2079301258838933 0.2079301258839032
-1.5 0.222780906803477 0.2449955793384614 0.2930150856956428 0.273620463180532 0.245458293657673 0.2284012486488738 0.2234110118743825 0.2225132439893251 0.2227067069425457 0.2227677089654103 0.2227791015996088 0.2227787548456198 0.2227814640074816 0.2227810246815767 0.2227809012096931 0.2227809142255014 0.2227808998390542 0.2227809085074563 0.2227809076872268 0.2227809069895298 0.2227809067785277 0.2227809068071137 0.2227809067959612 0.2227809068064858 0.2227809068038055 0.2227809068041674 0.2227809068035294 0.2227809068035805 0.222780906803474 0.2227809068034943 0.2227809068034771
-1.35 0.2314454705468817 0.2582783574907555 0.2724728200638422 0.2583819518182622 0.2493541765432004 0.2376871167503241 0.2327952071121639 0.2314255760734972 0.2314234101792715 0.2314260234387036 0.2314394694229941 0.2314439180275138 0.2314450803590079 0.2314454332515929 0.2314454963484873 0.2314454607344023 0.2314454660082958 0.2314454710481137 0.2314454711322594 0.2314454705636483 0.2314454705543144 0.2314454705248997 0.2314454705466697 0.231445470544729 0.2314454705477898 0.2314454705466806 0.2314454705469006 0.2314454705467608 0.2314454705468644 0.2314454705468576 0.2314454705468811
-1.2 0.2329276959750765 0.2545558442405135 0.2330932768922801 0.2357100491918005 0.2432536235937079 0.2381866579685522 0.2347689566203317 0.2332214124455916 0.2329732087996249 0.2329145282411031 0.2329295966935606 0.2329259939989955 0.2329275458736587 0.2329274286913052 0.2329276228445447 0.2329276869607297 0.2329277038360466 0.2329276953995968 0.2329276954266063 0.2329276959185605 0.2329276959714975 0.2329276959944148 0.2329276959745186 0.2329276959768866 0.2329276959742811 0.2329276959752336 0.2329276959749329 0.2329276959750984 0.2329276959750448 0.2329276959750775 0.2329276959750668
-1.05 0.2266365760199684 0.230428884060561 0.1785334289970874 0.2093013074659914 0.2261023321711761 0.2292108481098496 0.2284673422274127 0.227139074641915 0.2267343203427538 0.2266464593280062 0.2266342549639553 0.2266371955359685 0.2266364316988178 0.2266363475689671 0.2266365356002323 0.2266365695016989 0.2266365713354194 0.2266365753947579 0.2266365753436181 0.2266365758000765 0.2266365759917318 0.2266365760197937 0.2266365760307442 0.2266365760202241 0.2266365760203508 0.2266365760195829 0.2266365760200581 0.2266365760199516 0.226636576019989 0.226636576019955 0.2266365760199626
-0.8999999999999999 0.212417418729754 0.1847437772043455 0.1145735095281716 0.1809054423160237 0.1986579643425792 0.2111544014778957 0.2135860528628782 0.2129010657771855 0.212531311425261 0.2124395559607785 0.2124245894592768 0.2124186135669291 0.2124172606140312 0.2124175069004288 0.2124175016575997 0.2124174158547123 0.2124174118017554 0.2124174177120633 0.2124174186188816 0.212417418878524 0.2124174187409526 0.2124174187174284 0.2124174187234778 0.2124174187274448 0.2124174187287676 0.2124174187298163 0.2124174187296142 0.2124174187297667 0.2124174187297334 0.2124174187297443 0.2124174187297336
-0.75 0.1905448266057803 0.1192756177939301 0.04789007921581265 0.1501867986717435 0.1636266566049407 0.1852209119452672 0.1904900587175004 0.1907770030390111 0.1906259353032563 0.1905730012447747 0.1905454688364802 0.1905470744203895 0.1905453626503936 0.1905451007582819 0.1905448087830061 0.1905448337858405 0.1905448342594935 0.1905448269091387 0.190544826825709 0.1905448267438153 0.1905448266461088 0.190544826605395 0.1905448265897877 0.1905448266051709 0.1905448266062578 0.1905448266057841 0.1905448266059012 0.190544826605746 0.1905448266057579 0.1905448266057518 0.1905448266057593
-0.6 0.1616855098580671 0.03896493418459163 -0.01534767234082023 0.11579095975453 0.1249135656914124 0.153028539141731 0.1601960803790421 0.1615430239268484 0.1616978126623683 0.1616931397244729 0.161688507663156 0.1616870454576768 0.1616860166600436 0.1616857151641396 0.161685519331503 0.1616855193982468 0.1616855139858108 0.1616855119045348 0.1616855104638714 0.1616855096154328 0.161685509801045 0.1616855098593293 0.1616855098769996 0.1616855098619066 0.1616855098586446 0.1616855098582912 0.161685509857999 0.1616855098580249 0.1616855098580325 0.1616855098580418 0.1616855098580452
-0.45 0.1268410234546555 -0.04842811617831463 -0.07062363149582571 0.07700186437305781 0.08627372118038791 0.1162943927066449 0.1241959768844833 0.126367282465854 0.1267705826673734 0.1268288813677982 0.1268413295558476 0.1268413519316946 0.126840559811158 0.1268410713020718 0.1268410851715628 0.1268410361521104 0.1268410198282382 0.1268410239347669 0.1268410237875167 0.1268410236152649 0.126841023437012 0.1268410234644388 0.1268410234638699 0.1268410234550144 0.1268410234550323 0.1268410234546019 0.1268410234545733 0.1268410234546343 0.1268410234546315 0.1268410234546413 0.1268410234546328
-0.3 0.08728014808366807 -0.1332680983657389 -0.1156067778111415 0.03503719083932932 0.05003389676655288 0.07667026741446654 0.08418028284675856 0.08665684137357686 0.08714908849734854 0.08725220999687125 0.08727480635150324 0.08727865015346987 0.08728002303221775 0.08727983704475636 0.08728010324388219 0.08728015034538232 0.0872801500431493 0.08728014590150272 0.087280147905153 0.08728014821186211 0.08728014821359627 0.08728014808377857 0.08728014805913015 0.08728014807940385 0.08728014808284977 0.087280148083547 0.0872801480838461 0.08728014808369852 0.08728014808369619 0.08728014808365203 0.08728014808365482
-0.15 0.04446850911881099 -0.2054607182546885 -0.1499325978868669 -0.006792465700314672 0.0165616545994942 0.03567290426098745 0.04178201053460677 0.04392993409086361 0.04432590169925258 0.04444383056347852 0.04446675263004844 0.04446546755636501 0.04446815818822793 0.04446830248919629 0.04446843931881606 0.04446849135215768 0.04446850624119528 0.0444685090298468 0.04446850788263088 0.04446850899713729 0.04446850906505626 0.04446850914176888 0.04446850912338107 0.0444685091183263 0.04446850911721367 0.04446850911866061 0.04446850911863761 0.04446850911884418 0.04446850911878063 0.0444685091188107 0.04446850911878964
0 1.280002837968401e-14 -0.256087032322172 -0.1743765358682128 -0.04421842545584461 -0.01524912815560264 -0.005379324793772292 -0.001550122925613817 -0.0002670984007376846 -9.50787438453926e-05 -8.406407277494198e-06 -6.942028800708702e-06 -2.340363179706266e-06 -1.466771434150546e-07 -2.819970238696361e-08 3.976552971330826e-08 -2.569514745004567e-08 -3.826857704896955e-09 -3.035042572239917e-10 2.995583542711695e-10 -3.181176980997391e-10 -8.45596537069819e-11 -5.658955471135095e-11 2.085901103645004e-11 1.613785294233233e-12 1.662534560753606e-12 -5.185020388920407e-13 -1.321966721564823e-13 -1.85018380418625e-13 -1.098949865475294e-14 -2.928113472831309e-14 1.052474411755793e-15
0.15 -0.04446850911878548 -0.2789261387940239 -0.1897919814220089 -0.07387573282765388 -0.04679155773342428 -0.04543844903262902 -0.04452795321798834 -0.04439309083790368 -0.04447291531434672 -0.04445962725675073 -0.04446603835895185 -0.04446899190679966 -0.04446807698045863 -0.04446837697692784 -0.04446856105199841 -0.04446850940947474 -0.04446850998989958 -0.04446850782971515 -0.04446850858188625 -0.0444685088072612 -0.04446850915617307 -0.04446850910371373 -0.04446850914155402 -0.04446850911188544 -0.04446850911775923 -0.04446850911758258 -0.04446850911873947 -0.04446850911869153 -0.04446850911884517 -0.04446850911878573 -0.04446850911881339
0.3 -0.08728014808364297 -0.2715406290650847 -0.1962695869330811 -0.09489646616012114 -0.07857288145290604 -0.0837368362043607 -0.08592158555971199 -0.08691976539565827 -0.08718836213791563 -0.08726137061212992 -0.08727822136536413 -0.08727771906038992 -0.08727989005523554 -0.08727995510606548 -0.08728010535677501 -0.08728013120917626 -0.08728014182530026 -0.08728014780181514 -0.08728014787879118 -0.08728014812871818 -0.08728014795146311 -0.08728014808982795 -0.08728014808230097 -0.08728014809337932 -0.08728014808369083 -0.08728014808391751 -0.08728014808316518 -0.08728014808362503 -0.08728014808356487 -0.08728014808365953 -0.08728014808363765
0.45 -0.1268410234546308 -0.2356856136583025 -0.1928749620429535 -0.1093535256421336 -0.1097309201876206 -0.1196631048328945 -0.1244819025219438 -0.126342955108071 -0.1266902966499001 -0.1268226109181653 -0.1268344191547219 -0.1268372445644014 -0.1268412730104088 -0.1268409351836945 -0.1268409345158838 -0.1268409920120446 -0.1268410220086141 -0.126841023581435 -0.1268410233186563 -0.1268410232305802 -0.1268410234434121 -0.1268410233892436 -0.1268410234454248 -0.1268410234523324 -0.126841023457707 -0.1268410234550627 -0.1268410234551694 -0.1268410234545571 -0.1268410234546576 -0.1268410234545939 -0.1268410234546411
0.6 -0.1616855098580435 -0.1769515903664506 -0.178076194513254 -0.1212739169807129 -0.1384616826164948 -0.1525296347614319 -0.158944868534205 -0.1612206748564211 -0.1615408393891338 -0.1616765805007378 -0.1616804130769494 -0.1616831347680875 -0.161685359122877 -0.1616856074663515 -0.1616855466097521 -0.16168549937016 -0.161685509734501 -0.1616855106468925 -0.1616855100410645 -0.1616855101053469 -0.1616855098621772 -0.1616855098933616 -0.1616855098478456 -0.1616855098563845 -0.161685509855775 -0.1616855098586927 -0.1616855098579776 -0.1616855098582321 -0.1616855098580247 -0.1616855098580777 -0.1616855098580373
0.75 -0.1905448266057582 -0.10372466568557 -0.1506815709942199 -0.1346948727970793 -0.1630057175201424 -0.1813694268455242 -0.1880990372878397 -0.1902463884345061 -0.1904711166213693 -0.1905415781958805 -0.1905480168409339 -0.1905453173178284 -0.1905448941225553 -0.1905448682848055 -0.1905448552065684 -0.1905448526832159 -0.1905448258276338 -0.1905448261503236 -0.1905448273221984 -0.190544826604456 -0.1905448267082712 -0.1905448266126529 -0.1905448266203414 -0.1905448266038876 -0.1905448266059349 -0.1905448266045309 -0.1905448266057744 -0.19054482660566 -0.1905448266058438 -0.1905448266057564 -0.1905448266057848
0.8999999999999999 -0.2124174187297329 -0.02569823725747227 -0.1108913342695937 -0.1517295352991674 -0.1825136702161662 -0.2049192947941995 -0.2108618824637266 -0.2123490071834676 -0.2124441428144605 -0.2124251889531187 -0.2124182469192853 -0.2124208307741261 -0.212417525107185 -0.2124174802980457 -0.212417436633027 -0.2124174499797676 -0.212417425903975 -0.2124174199179705 -0.21241741841461 -0.2124174188119734 -0.2124174186927018 -0.2124174187822551 -0.2124174187401556 -0.212417418735834 -0.2124174187294173 -0.2124174187302924 -0.2124174187295138 -0.2124174187298286 -0.21241741872969 -0.2124174187297635 -0.2124174187297281
1.05 -0.2266365760199492 0.04774122532457209 -0.06101332618115601 -0.1715798480184215 -0.1972323627424406 -0.2218407698471908 -0.2263395323451687 -0.2267889598696539 -0.2267470372637665 -0.2266465692164718 -0.2266453102808756 -0.2266397880951883 -0.226636352233242 -0.226636645103423 -0.2266366198450056 -0.2266365829522554 -0.2266365809381828 -0.2266365744812503 -0.2266365759364472 -0.2266365758665786 -0.2266365760741351 -0.2266365759691507 -0.2266365760135365 -0.2266365760123111 -0.2266365760204807 -0.226636576019657 -0.2266365760201614 -0.2266365760198133 -0.2266365760199573 -0.2266365760199103 -0.2266365760199548
1.2 -0.2329276959750638 0.1089257233926436 -0.005519740564757698 -0.1909190139940072 -0.2079267856500936 -0.2310756609966537 -0.2338952962874077 -0.2332353718536328 -0.2330626345412724 -0.2329417263179161 -0.2329269002890673 -0.2329291749204053 -0.2329280021057835 -0.2329276569525277 -0.2329276720931586 -0.2329276823842109 -0.2329276848621394 -0.2329276962622875 -0.2329276956294632 -0.2329276961583987 -0.2329276958761685 -0.2329276959786305 -0.2329276959515476 -0.2329276959801039 -0.2329276959743973 -0.2329276959753926 -0.2329276959748453 -0.2329276959751149 -0.2329276959750093 -0.2329276959750751 -0.2329276959750508
1.35 -0.2314454705468783 0.1528588888066544 0.04962554946812858 -0.2053659706101518 -0.2149619383141664 -0.2321495688364024 -0.2332700374422693 -0.2318039834845236 -0.23153766103035 -0.2314563872074079 -0.2314452725831829 -0.2314432199824094 -0.2314456859786929 -0.2314455001911692 -0.2314453970020059 -0.231445430055334 -0.2314454733593893 -0.2314454705385879 -0.2314454707152721 -0.231445470081771 -0.2314454704877844 -0.2314454704901958 -0.2314454705695631 -0.2314454705468176 -0.2314454705485788 -0.2314454705468434 -0.2314454705471262 -0.2314454705468763 -0.2314454705469461 -0.2314454705468781 -0.2314454705468939
1.5 -0.2227809068034833 0.1775813082264413 0.09816749575901726 -0.2112732233515129 -0.2176845218779223 -0.225287937164632 -0.2247464222055753 -0.22306745367896 -0.2227900101617359 -0.2227804314034948 -0.2227768638471621 -0.2227779986098538 -0.2227806090156475 -0.2227808333857286 -0.2227809242184696 -0.2227808965800089 -0.2227809037303064 -0.2227809078289208 -0.2227809065430105 -0.2227809071356856 -0.2227809068321979 -0.2227809068665887 -0.2227809068008065 -0.2227809068030165 -0.222780906802352 -0.2227809068036261 -0.2227809068034445 -0.2227809068035854 -0.2227809068034892 -0.2227809068035123 -0.2227809068034815
1.65 -0.2079301258838921 0.1839604351995208 0.1349016544759786 -0.2069922750860657 -0.2145447407796506 -0.2113458196696981 -0.2092780252503448 -0.2080361627376806 -0.2078615212798934 -0.2079202293019017 -0.2079272818253813 -0.207927922739115 -0.207930084444812 -0.2079299490972026 -0.2079301446756235 -0.2079301532529353 -0.2079301226236781 -0.2079301240412934 -0.2079301265697701 -0.2079301259964835 -0.2079301260704616 -0.2079301258930441 -0.2079301258745616 -0.2079301258808286 -0.2079301258831583 -0.2079301258835319 -0.207930125883867 -0.2079301258838258 -0.2079301258838993 -0.2079301258838759 -0.2079301258838902
1.8 -0.1882215063555717 0.1750372426845365 0.1567377263228439 -0.1931493166945391 -0.2039290955477203 -0.1916597794869308 -0.1884742248829206 -0.1880974051534288 -0.1881231318084493 -0.1882031103257265 -0.1882219798715943 -0.1882220370361037 -0.1882211182185465 -0.1882215765805486 -0.1882214998295541 -0.1882215324727615 -0.1882215157480362 -0.1882215075059238 -0.1882215060508596 -0.18822150640677 -0.1882215062719451 -0.1882215063765499 -0.1882215063717548 -0.1882215063583363 -0.1882215063563008 -0.1882215063556523 -0.1882215063555117 -0.1882215063555457 -0.1882215063555249 -0.1882215063555602 -0.1882215063555548
1.95 -0.1652044508953264 0.1551325592966263 0.1631840737142565 -0.1720111749933695 -0.1852401139015156 -0.167924967859858 -0.1643831031720879 -0.1648994758797939 -0.1651335995324289 -0.1651936537369743 -0.1652058050419188 -0.1652069051347873 -0.1652046834124238 -0.1652044729128581 -0.1652045119976355 -0.1652044556701497 -0.1652044558267251 -0.1652044516141957 -0.1652044509920037 -0.1652044505550375 -0.1652044508250028 -0.1652044508473514 -0.1652044508949954 -0.1652044508959639 -0.165204450895393 -0.1652044508953011 -0.1652044508952289 -0.1652044508952665 -0.1652044508953135 -0.1652044508953105 -0.1652044508953188
2.1 -0.1405106170664406 0.1289282488587057 0.1561639274614134 -0.1464353103745914 -0.1596173652058788 -0.1421019742405693 -0.1391226119848029 -0.1401700222155552 -0.1405040249642236 -0.1405133253271504 -0.1405129463136511 -0.1405127612056874 -0.1405108947906544 -0.140510845673581 -0.140510551561857 -0.1405106073771382 -0.140510608361135 -0.1405106161282287 -0.1405106169169227 -0.1405106172042083 -0.1405106170282975 -0.1405106170499204 -0.1405106170442518 -0.1405106170662622 -0.1405106170666526 -0.140510617066505 -0.1405106170665274 -0.1405106170664756 -0.1405106170664494 -0.140510617066446 -0.1405106170664344
2.25 -0.1157050539883418 0.1006995985112278 0.1392909117038675 -0.118982015733242 -0.1299047952860572 -0.1162690175230303 -0.1144969576381317 -0.1155091744384004 -0.1157581295391821 -0.1157219184930642 -0.1157058792726864 -0.1157056377736169 -0.1157052941282876 -0.1157050812486369 -0.115705093458866 -0.1157050178519733 -0.1157050541418901 -0.1157050538480557 -0.1157050539150741 -0.1157050539997709 -0.1157050540176933 -0.1157050539801237 -0.115705053995012 -0.115705053986121 -0.1157050539882064 -0.1157050539886652 -0.1157050539885148 -0.1157050539884288 -0.1157050539883763 -0.1157050539883511 -0.1157050539883415
2.4 -0.09214839342514532 0.07380507323912576 0.1168762117284015 -0.09153608815514734 -0.09987921188890286 -0.09234621537220389 -0.09174801597989628 -0.09221394124669409 -0.09222309924076227 -0.09216645411866012 -0.09214816918926284 -0.09214697638352309 -0.09214822540456037 -0.09214829070922113 -0.09214834935944437 -0.09214839318218648 -0.0921483885237665 -0.09214839377847743 -0.0921483931710587 -0.09214839343618184 -0.09214839348555752 -0.09214839348313664 -0.0921483934348543 -0.09214839342578345 -0.09214839342467104 -0.09214839342476173 -0.09214839342507621 -0.0921483934251168 -0.09214839342513914 -0.092148393425143 -0.09214839342514115
2.55 -0.07089061841723168 0.05046177511797265 0.09297309332281616 -0.06542417582658874 -0.07311633141531733 -0.07173102072965046 -0.07151869951147628 -0.07119439217896634 -0.07093955560763671 -0.07089609558875445 -0.07088956399994432 -0.07088870558410648 -0.07089035254551243 -0.07089039602426456 -0.0708906407773973 -0.07089063543089377 -0.07089062187769009 -0.07089061729225661 -0.07089061878041114 -0.07089061844544688 -0.07089061846592044 -0.07089061842947557 -0.07089061842471767 -0.07089061841887898 -0.07089061841710484 -0.07089061841706988 -0.07089061841697074 -0.07089061841713168 -0.0708906184171868 -0.07089061841721651 -0.07089061841722187
2.7 -0.05261162082093941 0.03177000225213147 0.07069478719233233 -0.04174675621918866 -0.0520002113669316 -0.0550037310837098 -0.05400004696063183 -0.05299168449115624 -0.05260562677113695 -0.05259994756057278 -0.0526103821373952 -0.05261049974716226 -0.05261133408122957 -0.05261156038784644 -0.05261160912051851 -0.05261163813982894 -0.05261162574760098 -0.05261162249854202 -0.05261162096476701 -0.05261162089229322 -0.05261162075742126 -0.0526116207930591 -0.05261162081645828 -0.05261162082103438 -0.05261162082198261 -0.05261162082110497 -0.05261162082104009 -0.05261162082091963 -0.05261162082092547 -0.052611620820926 -0.05261162082093088
2.85 -0.03761479046206687 0.01791050207515016 0.05191284929674723 -0.0215994331081247 -0.0372509759448564 -0.04188155424540405 -0.0391563434693671 -0.0378580307003135 -0.03755777204868885 -0.03759371417848055 -0.03761386673462736 -0.03761518164668244 -0.03761497687091166 -0.03761489318120205 -0.03761480177463129 -0.0376147990410961 -0.03761479053166038 -0.0376147904871286 -0.03761479068664551 -0.03761479031855596 -0.03761479041516049 -0.03761479042789136 -0.03761479044423553 -0.03761479046053129 -0.03761479046137052 -0.03761479046232961 -0.03761479046220311 -0.03761479046216242 -0.03761479046209425 -0.03761479046207555 -0.03761479046206653
3 -0.0258694872852397 0.008426046733208382 0.03731086853329878 -0.006014579227279795 -0.02806717638908454 -0.03148638127901213 -0.02691047873084489 -0.02583530608607635 -0.02579292528276584 -0.02585468322825915 -0.02586905033627234 -0.02587078357578881 -0.02586976530413451 -0.02586971032485969 -0.02586948217781023 -0.02586946964739406 -0.02586948738649877 -0.02586948658250602 -0.02586948683924851 -0.02586948730424119 -0.02586948726793214 -0.02586948728477497 -0.02586948728903909 -0.02586948728411664 -0.02586948728506214 -0.02586948728498149 -0.0258694872852503 -0.02586948728525 -0.02586948728526261 -0.02586948728525029 -0.02586948728524617
3.15 -0.01708920625171442 0.002509707307840903 0.02667717270595806 0.004321171866173555 -0.02271514652576839 -0.02281610468977673 -0.01721851886007953 -0.01679119231974184 -0.01703273660219707 -0.0170902934013829 -0.01708965745155233 -0.01709035243020952 -0.01708936545146472 -0.01708930574081899 -0.01708922820220426 -0.01708919084635621 -0.01708920021632397 -0.01708920616387953 -0.01708920600661572 -0.01708920621471 -0.01708920628917321 -0.0170892062757488 -0.01708920626529159 -0.01708920625457018 -0.01708920625203824 -0.01708920625171551 -0.01708920625156114 -0.01708920625165962 -0.01708920625169355 -0.01708920625171422 -0.01708920625171428
3.3 -0.01082692847453803 -0.000753702906727002 0.01928905041064867 0.009370118566474815 -0.01926392579333742 -0.0151916829642385 -0.01003269581545574 -0.01042177093473989 -0.01081531478320544 -0.01084209014411691 -0.01082777304851504 -0.01082712168361119 -0.01082681769078619 -0.01082680561984256 -0.01082692285532714 -0.01082692606333364 -0.01082692719169465 -0.0108269276263572 -0.01082692842652032 -0.0108269285622721 -0.01082692854804087 -0.01082692850670043 -0.0108269284745428 -0.01082692847396041 -0.01082692847470237 -0.0108269284745721 -0.01082692847458297 -0.01082692847452095 -0.01082692847452553 -0.01082692847452744 -0.0108269284745328
3.45 -0.00656871336197065 -0.002218961691346262 0.01426311263472506 0.009863367515496567 -0.01618459870035224 -0.008470485153774097 -0.005208322206113163 -0.006261640147158433 -0.006599628898295861 -0.00658547399775236 -0.006569590000631675 -0.006567910039774871 -0.006568419681796666 -0.00656850150617045 -0.006568701079276069 -0.00656872465848251 -0.006568717120211042 -0.006568714011768149 -0.006568713703956681 -0.006568713426138299 -0.006568713362781355 -0.006568713358186989 -0.006568713359260648 -0.00656871336040727 -0.006568713361398664 -0.006568713362014681 -0.006568713362028844 -0.006568713362011311 -0.006568713361975373 -0.006568713361967182 -0.006568713361966588
3.6 -0.003810595128289734 -0.002586968846962823 0.01079855741613428 0.007152124616655556 -0.01265526414111319 -0.002954404304316961 -0.002428562526353079 -0.003739258103793728 -0.003858074001435822 -0.003816498949358977 -0.00381071745853353 -0.00380949565751772 -0.003810443682415829 -0.003810473731636879 -0.003810578121334828 -0.003810607184469886 -0.003810597267865588 -0.003810596334859088 -0.003810595505804505 -0.003810595022919251 -0.003810595048342717 -0.0038105950915615 -0.003810595124979577 -0.003810595129403714 -0.003810595128654873 -0.00381059512820792 -0.003810595128247356 -0.003810595128272426 -0.003810595128291122 -0.003810595128291667 -0.003810595128292135
3.75 -0.002110555876082784 -0.002373419851628923 0.008295920304033975 0.002853581616472249 -0.008558205652378349 0.0009138138226501425 -0.001200787226228518 -0.002276990562212861 -0.002141661665064766 -0.002101632440655257 -0.002109867598603524 -0.002109949999730968 -0.002110665538984456 -0.002110644025565807 -0.002110547021998978 -0.002110558355488127 -0.002110557831608381 -0.002110555802777737 -0.002110555982255771 -0.002110555892796055 -0.002110555833738598 -0.002110555855312069 -0.002110555869289773 -0.002110555876575019 -0.002110555876371986 -0.002110555876120947 -0.002110555876034453 -0.002110555876060724 -0.002110555876080599 -0.00211055587608936 -0.002110555876087962
3.9 -0.001114446570195797 -0.001919728471968126 0.006374411658575124 -0.001553611777208301 -0.004262141496061458 0.0028795835050496 -0.0009342681754275155 -0.001398641047699334 -0.001108298732041649 -0.001097393267049858 -0.001113352494038785 -0.001114726660870465 -0.001114697187566246 -0.00111465940321879 -0.001114465023681563 -0.001114437531153832 -0.00111444390322959 -0.001114445788408744 -0.001114445982622265 -0.0011144465481004 -0.001114446610352355 -0.001114446585047656 -0.001114446572712586 -0.001114446568771251 -0.001114446569736363 -0.001114446570194893 -0.001114446570263245 -0.001114446570229544 -0.001114446570211128 -0.001114446570202384 -0.001114446570199036
4.05 -0.0005602262889869697 -0.00142635206304546 0.004828955883053885 -0.005029962240505115 -0.000324133714199773 0.0030648878309799 -0.001065555430993098 -0.0007967396536468494 -0.0005186338317144069 -0.0005465195978092904 -0.0005594262810024246 -0.0005611065685634887 -0.0005604019397971944 -0.0005603763245659351 -0.0005602530795537265 -0.0005602167091354415 -0.0005602225635810069 -0.0005602253168656162 -0.0005602259229487162 -0.0005602262985606288 -0.0005602263447370725 -0.0005602263251570289 -0.0005602262978181271 -0.0005602262889691452 -0.0005602262887303066 -0.0005602262889691628 -0.0005602262890285046 -0.000560226289018593 -0.0005602262889962899 -0.0005602262889864736 -0.0005602262889845627
4.2 -0.0002677400371680451 -0.0009928485404368977 0.003566593979688007 -0.00708911149633025 0.002770361475924557 0.001952136333138364 -0.001175833126741318 -0.0003342629603885929 -0.0002121702326037291 -0.0002654930849179841 -0.0002676209527407543 -0.0002685173432638233 -0.0002676995593386564 -0.00026770875437723 -0.0002677532710412761 -0.0002677380382321321 -0.0002677396870497713 -0.0002677399053547974 -0.0002677400336198158 -0.0002677400621707672 -0.0002677400612070037 -0.0002677400478216718 -0.0002677400402212019 -0.0002677400384755079 -0.0002677400376651399 -0.0002677400372456172 -0.0002677400371374422 -0.000267740037135684 -0.0002677400371485974 -0.0002677400371571085 -0.0002677400371621586
