# columns:
# 1 L
# 2 T
# 3 J
# 4 E_per_spin
# 5 <m>
# 6 <|m|>
# 7 <m^2>
# 8 <m^4>
# 9 chi
# 10 binder
# 11 acceptance
20 2.2750000000 1.0000000000 -1.4354730000 0.2378537500 0.6798242500 0.5017552838 0.2998818905 6.9616303933 0.6029501134 0.1917605000
20 2.3000000000 1.0000000000 -1.3876930000 -0.3097147500 0.6296492500 0.4396991513 0.2424713489 7.5201692564 0.5819502970 0.2101108750
20 2.3250000000 1.0000000000 -1.3370970000 0.1849095000 0.5632910000 0.3719902000 0.1912680028 9.4096256893 0.5392577158 0.2294737500
20 2.3500000000 1.0000000000 -1.3143420000 -0.2012482500 0.5558607500 0.3562404313 0.1725254522 8.0441289974 0.5468463276 0.2383797500
20 2.3750000000 1.0000000000 -1.2692555000 -0.0077625000 0.4885275000 0.2919257600 0.1300363994 8.9712238726 0.4913736659 0.2559888750
20 2.4000000000 1.0000000000 -1.2372590000 0.0947447500 0.4550982500 0.2597724288 0.1081058773 8.7763352662 0.4659991587 0.2693420000
20 2.5000000000 1.0000000000 -1.1193535000 0.0296045000 0.3266200000 0.1453992175 0.0420903224 6.1949748960 0.3363534226 0.3181825000
20 2.6000000000 1.0000000000 -1.0290675000 -0.0370285000 0.2430565000 0.0862458875 0.0176728326 4.1799115858 0.2080311162 0.3575953750
20 2.7000000000 1.0000000000 -0.9641950000 -0.0253295000 0.2007255000 0.0614806525 0.0099526592 3.1392483185 0.1223104193 0.3879750000
20 2.8000000000 1.0000000000 -0.9086205000 0.0085627500 0.1718917500 0.0454638688 0.0057024766 2.2738707188 0.0803777361 0.4150612500
20 3.0000000000 1.0000000000 -0.8197835000 0.0023617500 0.1367467500 0.0289248463 0.0023399394 1.3633563486 0.0677310033 0.4603860000
20 3.5000000000 1.0000000000 -0.6610345000 -0.0025617500 0.1004662500 0.0157524488 0.0007278823 0.6467407270 0.0222141394 0.5477900000
20 4.0000000000 1.0000000000 -0.5581010000 -0.0006365000 0.0844230000 0.0111065100 0.0003627921 0.3979267071 0.0196495942 0.6090321250
20 4.5000000000 1.0000000000 -0.4831550000 0.0016895000 0.0729860000 0.0082837150 0.0001997490 0.2628230048 0.0296844243 0.6558472500
20 5.0000000000 1.0000000000 -0.4282565000 -0.0006185000 0.0670155000 0.0070400925 0.0001476472 0.2039212208 0.0070047496 0.6922272500
20 5.5000000000 1.0000000000 -0.3851405000 -0.0011987500 0.0629607500 0.0062387388 0.0001176808 0.1654314698 -0.0078377142 0.7212682500
20 6.0000000000 1.0000000000 -0.3495225000 -0.0004417500 0.0597462500 0.0056348088 0.0000964255 0.1376796241 -0.0123075882 0.7456733750
20 6.5000000000 1.0000000000 -0.3201825000 -0.0010367500 0.0580182500 0.0052875613 0.0000838241 0.1182427026 0.0006057221 0.7656181250
20 7.0000000000 1.0000000000 -0.2960510000 0.0004782500 0.0562147500 0.0049411138 0.0000713557 0.1017723219 0.0257784844 0.7826572500
40 1.0000000000 1.0000000000 -1.9972257500 0.9992938125 0.9992938125 0.9985890665 0.9971838841 0.0015084536 0.6666654097 0.0007111875
40 1.5000000000 1.0000000000 -1.9515648750 0.9866228125 0.9866228125 0.9734498540 0.9477027153 0.0269651615 0.6666321596 0.0132970000
40 1.8000000000 1.0000000000 -1.8597817500 0.9570226250 0.9570226250 0.9160176330 0.8395444606 0.1114028505 0.6664854554 0.0412645312
40 1.9000000000 1.0000000000 -1.8097536250 0.9384750000 0.9384750000 0.8809610936 0.7768793896 0.1901203947 0.6663286738 0.0574706563
40 2.0000000000 1.0000000000 -1.7450048750 0.9111838750 0.9111838750 0.8307170906 0.6915972129 0.3688292520 0.6659390677 0.0793626875
40 2.1000000000 1.0000000000 -1.6620855000 0.8678168750 0.8678168750 0.7544681394 0.5731061041 1.0377225450 0.6643922584 0.1083873750
40 2.1500000000 1.0000000000 -1.6094721250 0.8342761250 0.8342761250 0.6987223919 0.4949022242 2.0135733060 0.6620995047 0.1273350625
40 2.1750000000 1.0000000000 -1.5778347500 0.8104498750 0.8104498750 0.6609361466 0.4461515630 3.0213492782 0.6595587661 0.1388695000
40 2.2000000000 1.0000000000 -1.5544228750 0.7986151250 0.7986151250 0.6411773742 0.4191240878 2.4663682473 0.6601674383 0.1475036563
40 2.2250000000 1.0000000000 -1.5064322500 0.7387230000 0.7387236250 0.5608197664 0.3361090606 10.8635845559 0.6437848871 0.1652111875
40 2.2500000000 1.0000000000 -1.4649603750 0.1086804375 0.6980061875 0.5007805901 0.2706061140 9.6483216283 0.6403157883 0.1806860000
